bench,case,status,before_area,before_delay,after_area,after_delay,accepted,rejected,topk_hit_high,topk_hit_low,topk_hit_mid,reject_runtime,reject_delay,reject_area,phyread_args,phyopt_args,log_file
c880,w_inv_up,PASS,210.67,12.00,207.48,11.00,17,50,40.0,0.0,50.0,20,3,16,"-i 0.60 -p 0.20 -f 0.10 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c880/c880_w_inv_up.log
c880,w_pair_up,PASS,210.67,12.00,199.50,12.00,9,57,25.0,0.0,0.0,20,1,26,"-i 0.20 -p 0.60 -f 0.10 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c880/c880_w_pair_up.log
c880,w_fanout_up,PASS,210.67,12.00,199.50,12.00,9,57,25.0,0.0,0.0,23,2,24,"-i 0.20 -p 0.20 -f 0.50 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c880/c880_w_fanout_up.log
c880,w_gate_up,PASS,210.67,12.00,206.15,11.00,16,51,40.0,0.0,50.0,20,4,17,"-i 0.20 -p 0.20 -f 0.10 -g 0.50","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c880/c880_w_gate_up.log
c880,w_inv_pair,PASS,210.67,12.00,200.30,12.00,15,51,25.0,0.0,0.0,24,1,24,"-i 0.50 -p 0.40 -f 0.05 -g 0.05","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c880/c880_w_inv_pair.log
c880,w_pair_fan,PASS,210.67,12.00,199.50,12.00,9,57,25.0,0.0,0.0,20,1,26,"-i 0.10 -p 0.50 -f 0.35 -g 0.05","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c880/c880_w_pair_fan.log
c880,w_balanced,PASS,210.67,12.00,200.30,12.00,15,51,25.0,0.0,0.0,24,1,23,"-i 0.25 -p 0.25 -f 0.25 -g 0.25","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c880/c880_w_balanced.log
c880,w_sparse,PASS,210.67,12.00,207.48,11.00,17,50,40.0,0.0,50.0,20,3,16,"-i 0.50 -p 0.00 -f 0.50 -g 0.00","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c880/c880_w_sparse.log
c880,w_nogate,PASS,210.67,12.00,200.30,12.00,15,51,25.0,0.0,0.0,24,1,23,"-i 0.45 -p 0.35 -f 0.20 -g 0.00","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c880/c880_w_nogate.log
c1355,w_base,PASS,250.57,9.00,248.98,9.00,17,51,60.0,0.0,0.0,2,0,2,"-i 0.40 -p 0.30 -f 0.20 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1355/c1355_w_base.log
c1355,w_inv_up,PASS,250.57,9.00,248.98,9.00,17,51,60.0,0.0,0.0,2,0,2,"-i 0.60 -p 0.20 -f 0.10 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1355/c1355_w_inv_up.log
c1355,w_pair_up,PASS,250.57,9.00,248.98,9.00,17,49,60.0,0.0,0.0,2,0,2,"-i 0.20 -p 0.60 -f 0.10 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1355/c1355_w_pair_up.log
c1355,w_fanout_up,PASS,250.57,9.00,248.98,9.00,17,51,60.0,0.0,0.0,2,0,2,"-i 0.20 -p 0.20 -f 0.50 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1355/c1355_w_fanout_up.log
c1355,w_gate_up,PASS,250.57,9.00,248.98,9.00,17,51,60.0,0.0,0.0,2,0,2,"-i 0.20 -p 0.20 -f 0.10 -g 0.50","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1355/c1355_w_gate_up.log
c1355,w_inv_pair,PASS,250.57,9.00,248.98,9.00,17,49,60.0,0.0,0.0,2,0,2,"-i 0.50 -p 0.40 -f 0.05 -g 0.05","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1355/c1355_w_inv_pair.log
c1355,w_pair_fan,PASS,250.57,9.00,248.98,9.00,17,51,60.0,0.0,0.0,2,0,2,"-i 0.10 -p 0.50 -f 0.35 -g 0.05","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1355/c1355_w_pair_fan.log
c1355,w_balanced,PASS,250.57,9.00,248.98,9.00,17,51,60.0,0.0,0.0,2,0,2,"-i 0.25 -p 0.25 -f 0.25 -g 0.25","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1355/c1355_w_balanced.log
c1355,w_sparse,PASS,250.57,9.00,248.98,9.00,17,51,60.0,0.0,0.0,2,0,2,"-i 0.50 -p 0.00 -f 0.50 -g 0.00","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1355/c1355_w_sparse.log
c1355,w_nogate,PASS,250.57,9.00,248.98,9.00,17,51,60.0,0.0,0.0,2,0,2,"-i 0.45 -p 0.35 -f 0.20 -g 0.00","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1355/c1355_w_nogate.log
c1908,w_base,PASS,209.08,13.00,181.68,11.00,15,58,80.0,0.0,40.0,24,0,20,"-i 0.40 -p 0.30 -f 0.20 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1908/c1908_w_base.log
c1908,w_inv_up,PASS,209.08,13.00,180.88,11.00,17,56,80.0,0.0,40.0,26,0,12,"-i 0.60 -p 0.20 -f 0.10 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1908/c1908_w_inv_up.log
c1908,w_pair_up,PASS,209.08,13.00,179.82,12.00,14,58,40.0,0.0,25.0,25,0,20,"-i 0.20 -p 0.60 -f 0.10 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1908/c1908_w_pair_up.log
c1908,w_fanout_up,PASS,209.08,13.00,190.19,11.00,14,56,40.0,0.0,25.0,26,0,18,"-i 0.20 -p 0.20 -f 0.50 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1908/c1908_w_fanout_up.log
c1908,w_gate_up,PASS,209.08,13.00,183.54,11.00,16,55,80.0,0.0,40.0,26,0,14,"-i 0.20 -p 0.20 -f 0.10 -g 0.50","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1908/c1908_w_gate_up.log
c1908,w_inv_pair,PASS,209.08,13.00,181.15,11.00,16,57,80.0,0.0,40.0,24,0,17,"-i 0.50 -p 0.40 -f 0.05 -g 0.05","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1908/c1908_w_inv_pair.log
c1908,w_pair_fan,PASS,209.08,13.00,179.82,12.00,14,58,40.0,0.0,25.0,24,0,21,"-i 0.10 -p 0.50 -f 0.35 -g 0.05","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1908/c1908_w_pair_fan.log
c1908,w_balanced,PASS,209.08,13.00,181.68,11.00,15,58,80.0,0.0,40.0,24,0,20,"-i 0.25 -p 0.25 -f 0.25 -g 0.25","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1908/c1908_w_balanced.log
c1908,w_sparse,PASS,209.08,13.00,180.88,11.00,17,56,80.0,0.0,40.0,26,0,12,"-i 0.50 -p 0.00 -f 0.50 -g 0.00","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1908/c1908_w_sparse.log
c1908,w_nogate,PASS,209.08,13.00,181.15,11.00,16,57,80.0,0.0,40.0,24,0,17,"-i 0.45 -p 0.35 -f 0.20 -g 0.00","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c1908/c1908_w_nogate.log
c2670,w_base,PASS,454.59,10.00,391.82,10.00,16,44,60.0,25.0,25.0,15,0,24,"-i 0.40 -p 0.30 -f 0.20 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c2670/c2670_w_base.log
c2670,w_inv_up,PASS,454.59,10.00,393.15,10.00,16,48,60.0,0.0,50.0,15,0,25,"-i 0.60 -p 0.20 -f 0.10 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c2670/c2670_w_inv_up.log
c2670,w_pair_up,PASS,454.59,10.00,410.17,10.00,23,28,66.7,33.3,25.0,9,0,16,"-i 0.20 -p 0.60 -f 0.10 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c2670/c2670_w_pair_up.log
c2670,w_fanout_up,PASS,454.59,10.00,396.07,10.00,16,44,60.0,25.0,0.0,11,0,25,"-i 0.20 -p 0.20 -f 0.50 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c2670/c2670_w_fanout_up.log
c2670,w_gate_up,PASS,454.59,10.00,390.22,10.00,16,48,60.0,0.0,50.0,14,0,25,"-i 0.20 -p 0.20 -f 0.10 -g 0.50","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c2670/c2670_w_gate_up.log
c2670,w_inv_pair,PASS,454.59,10.00,391.82,10.00,16,44,60.0,25.0,25.0,15,0,24,"-i 0.50 -p 0.40 -f 0.05 -g 0.05","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c2670/c2670_w_inv_pair.log
c2670,w_pair_fan,PASS,454.59,10.00,410.17,10.00,23,28,66.7,33.3,25.0,9,0,16,"-i 0.10 -p 0.50 -f 0.35 -g 0.05","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c2670/c2670_w_pair_fan.log
c2670,w_balanced,PASS,454.59,10.00,391.55,10.00,17,43,60.0,25.0,25.0,15,0,23,"-i 0.25 -p 0.25 -f 0.25 -g 0.25","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c2670/c2670_w_balanced.log
c2670,w_sparse,PASS,454.59,10.00,393.15,10.00,16,48,60.0,0.0,50.0,15,0,25,"-i 0.50 -p 0.00 -f 0.50 -g 0.00","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c2670/c2670_w_sparse.log
c2670,w_nogate,PASS,454.59,10.00,391.55,10.00,17,43,60.0,25.0,25.0,15,0,23,"-i 0.45 -p 0.35 -f 0.20 -g 0.00","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c2670/c2670_w_nogate.log
c3540,w_base,PASS,628.56,18.00,574.56,18.00,16,43,60.0,50.0,40.0,12,0,27,"-i 0.40 -p 0.30 -f 0.20 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c3540/c3540_w_base.log
c3540,w_inv_up,PASS,628.56,18.00,591.58,17.00,17,47,60.0,0.0,0.0,9,1,25,"-i 0.60 -p 0.20 -f 0.10 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c3540/c3540_w_inv_up.log
c3540,w_pair_up,PASS,628.56,18.00,613.40,17.00,11,51,20.0,0.0,0.0,11,0,33,"-i 0.20 -p 0.60 -f 0.10 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c3540/c3540_w_pair_up.log
c3540,w_fanout_up,PASS,628.56,18.00,611.80,17.00,12,50,20.0,0.0,0.0,11,0,34,"-i 0.20 -p 0.20 -f 0.50 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c3540/c3540_w_fanout_up.log
c3540,w_gate_up,PASS,628.56,18.00,584.14,18.00,18,43,60.0,0.0,40.0,13,0,21,"-i 0.20 -p 0.20 -f 0.10 -g 0.50","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c3540/c3540_w_gate_up.log
c3540,w_inv_pair,PASS,628.56,18.00,574.56,18.00,16,43,60.0,50.0,40.0,12,0,27,"-i 0.50 -p 0.40 -f 0.05 -g 0.05","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c3540/c3540_w_inv_pair.log
c3540,w_pair_fan,PASS,628.56,18.00,613.40,17.00,11,51,20.0,0.0,0.0,11,0,33,"-i 0.10 -p 0.50 -f 0.35 -g 0.05","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c3540/c3540_w_pair_fan.log
c3540,w_balanced,PASS,628.56,18.00,567.38,18.00,12,51,60.0,0.0,20.0,12,0,35,"-i 0.25 -p 0.25 -f 0.25 -g 0.25","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c3540/c3540_w_balanced.log
c3540,w_sparse,PASS,628.56,18.00,591.58,17.00,17,47,60.0,0.0,0.0,9,1,25,"-i 0.50 -p 0.00 -f 0.50 -g 0.00","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c3540/c3540_w_sparse.log
c3540,w_nogate,PASS,628.56,18.00,567.38,18.00,12,51,60.0,0.0,20.0,12,0,33,"-i 0.45 -p 0.35 -f 0.20 -g 0.00","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c3540/c3540_w_nogate.log
c5315,w_base,PASS,1158.96,18.00,1002.29,18.00,24,65,100.0,0.0,0.0,58,0,5,"-i 0.40 -p 0.30 -f 0.20 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c5315/c5315_w_base.log
c5315,w_inv_up,PASS,1158.96,18.00,996.97,18.00,26,63,100.0,0.0,0.0,51,0,9,"-i 0.60 -p 0.20 -f 0.10 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c5315/c5315_w_inv_up.log
c5315,w_pair_up,PASS,1158.96,18.00,1012.13,18.00,14,73,60.0,0.0,0.0,66,0,4,"-i 0.20 -p 0.60 -f 0.10 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c5315/c5315_w_pair_up.log
c5315,w_fanout_up,PASS,1158.96,18.00,1039.00,18.00,14,72,75.0,0.0,0.0,67,0,3,"-i 0.20 -p 0.20 -f 0.50 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c5315/c5315_w_fanout_up.log
c5315,w_gate_up,PASS,1158.96,18.00,1000.96,18.00,25,64,100.0,0.0,0.0,54,0,8,"-i 0.20 -p 0.20 -f 0.10 -g 0.50","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c5315/c5315_w_gate_up.log
c5315,w_inv_pair,PASS,1158.96,18.00,1002.29,18.00,24,65,100.0,0.0,0.0,58,0,5,"-i 0.50 -p 0.40 -f 0.05 -g 0.05","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c5315/c5315_w_inv_pair.log
c5315,w_pair_fan,PASS,1158.96,18.00,1012.13,18.00,14,73,60.0,0.0,0.0,66,0,4,"-i 0.10 -p 0.50 -f 0.35 -g 0.05","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c5315/c5315_w_pair_fan.log
c5315,w_balanced,PASS,1158.96,18.00,1010.00,18.00,22,64,100.0,0.0,0.0,58,0,5,"-i 0.25 -p 0.25 -f 0.25 -g 0.25","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c5315/c5315_w_balanced.log
c5315,w_sparse,PASS,1158.96,18.00,996.97,18.00,26,63,100.0,0.0,0.0,51,0,9,"-i 0.50 -p 0.00 -f 0.50 -g 0.00","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c5315/c5315_w_sparse.log
c5315,w_nogate,PASS,1158.96,18.00,1002.29,18.00,24,65,100.0,0.0,0.0,58,0,5,"-i 0.45 -p 0.35 -f 0.20 -g 0.00","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c5315/c5315_w_nogate.log
c6288,w_base,PASS,2283.08,45.00,1401.82,45.00,15,73,60.0,0.0,0.0,7,1,27,"-i 0.40 -p 0.30 -f 0.20 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c6288/c6288_w_base.log
c6288,w_inv_up,PASS,2283.08,45.00,1400.49,45.00,23,65,40.0,0.0,0.0,9,0,18,"-i 0.60 -p 0.20 -f 0.10 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c6288/c6288_w_inv_up.log
c6288,w_pair_up,PASS,2283.08,45.00,1401.82,45.00,15,73,60.0,0.0,0.0,7,1,27,"-i 0.20 -p 0.60 -f 0.10 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c6288/c6288_w_pair_up.log
c6288,w_fanout_up,PASS,2283.08,45.00,1404.75,45.00,30,58,80.0,0.0,40.0,10,0,18,"-i 0.20 -p 0.20 -f 0.50 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c6288/c6288_w_fanout_up.log
c6288,w_gate_up,PASS,2283.08,45.00,1399.16,45.00,27,61,60.0,0.0,0.0,10,0,17,"-i 0.20 -p 0.20 -f 0.10 -g 0.50","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c6288/c6288_w_gate_up.log
c6288,w_inv_pair,PASS,2283.08,45.00,1401.82,45.00,15,73,60.0,0.0,0.0,7,1,27,"-i 0.50 -p 0.40 -f 0.05 -g 0.05","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c6288/c6288_w_inv_pair.log
c6288,w_pair_fan,PASS,2283.08,45.00,1404.75,45.00,30,58,80.0,0.0,40.0,10,0,18,"-i 0.10 -p 0.50 -f 0.35 -g 0.05","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c6288/c6288_w_pair_fan.log
c6288,w_balanced,PASS,2283.08,45.00,1404.75,45.00,30,58,80.0,0.0,40.0,10,0,18,"-i 0.25 -p 0.25 -f 0.25 -g 0.25","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c6288/c6288_w_balanced.log
c6288,w_sparse,PASS,2283.08,45.00,1402.09,45.00,16,72,40.0,0.0,0.0,8,0,34,"-i 0.50 -p 0.00 -f 0.50 -g 0.00","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c6288/c6288_w_sparse.log
c6288,w_nogate,PASS,2283.08,45.00,1401.82,45.00,15,73,60.0,0.0,0.0,7,1,27,"-i 0.45 -p 0.35 -f 0.20 -g 0.00","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c6288/c6288_w_nogate.log
c7552,w_base,PASS,1061.34,13.00,1026.76,13.00,12,68,40.0,0.0,0.0,24,5,31,"-i 0.40 -p 0.30 -f 0.20 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c7552/c7552_w_base.log
c7552,w_inv_up,PASS,1061.34,13.00,1026.76,13.00,12,68,40.0,0.0,0.0,24,5,31,"-i 0.60 -p 0.20 -f 0.10 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c7552/c7552_w_inv_up.log
c7552,w_pair_up,PASS,1061.34,13.00,1037.67,13.00,14,63,50.0,0.0,0.0,28,0,21,"-i 0.20 -p 0.60 -f 0.10 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c7552/c7552_w_pair_up.log
c7552,w_fanout_up,PASS,1061.34,13.00,1024.37,13.00,13,66,40.0,0.0,0.0,24,5,31,"-i 0.20 -p 0.20 -f 0.50 -g 0.10","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c7552/c7552_w_fanout_up.log
c7552,w_gate_up,PASS,1061.34,13.00,1026.76,13.00,12,68,40.0,0.0,0.0,24,5,31,"-i 0.20 -p 0.20 -f 0.10 -g 0.50","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c7552/c7552_w_gate_up.log
c7552,w_inv_pair,PASS,1061.34,13.00,1024.37,13.00,13,66,40.0,0.0,0.0,24,5,31,"-i 0.50 -p 0.40 -f 0.05 -g 0.05","-L 0.25 -H 0.90",/mnt/d/My_abc_work/abc/my_work/ablation_results_stageW/c7552/c7552_w_inv_pair.log
